,Date,Year,Month,Day,TAVE (C),SNOW (in),PRCP (in)
2413,2010-8-10,2010,8,10,29.444444444444443,0.0,0.0
2414,2010-08-11,2010,8,11,29.444444444444443,0.0,0.0
2415,2010-08-12,2010,8,12,22.22222222222222,0.0,0.09
2416,2010-08-13,2010,8,13,23.88888888888889,0.0,0.0
2417,2010-08-14,2010,8,14,23.333333333333332,0.0,0.0
2418,2010-08-15,2010,8,15,22.22222222222222,0.0,0.16
2419,2010-08-16,2010,8,16,25.555555555555557,0.0,0.11
2420,2010-08-17,2010,8,17,28.333333333333332,0.0,0.0
2421,2010-08-18,2010,8,18,26.11111111111111,0.0,0.0
2422,2010-08-19,2010,8,19,26.666666666666668,0.0,0.0
2423,2010-08-20,2010,8,20,27.77777777777778,0.0,0.0
2424,2010-08-21,2010,8,21,24.444444444444443,0.0,0.0
2425,2010-08-22,2010,8,22,23.88888888888889,0.0,1.69
2426,2010-08-23,2010,8,23,20.0,0.0,1.05
2427,2010-08-24,2010,8,24,19.444444444444443,0.0,0.02
2428,2010-08-25,2010,8,25,19.444444444444443,0.0,1.0
2429,2010-08-26,2010,8,26,23.333333333333332,0.0,0.0
2430,2010-08-27,2010,8,27,21.11111111111111,0.0,0.0
2431,2010-08-28,2010,8,28,22.77777777777778,0.0,0.0
2432,2010-08-29,2010,8,29,27.22222222222222,0.0,0.0
2433,2010-08-30,2010,8,30,27.77777777777778,0.0,0.0
2434,2010-08-31,2010,8,31,30.0,0.0,0.0
2435,2010-09-01,2010,9,1,30.0,0.0,0.0
2436,2010-09-02,2010,9,2,30.0,0.0,0.0
2437,2010-09-03,2010,9,3,26.666666666666668,0.0,0.0
2438,2010-09-04,2010,9,4,22.77777777777778,0.0,0.0
2439,2010-09-05,2010,9,5,21.11111111111111,0.0,0.0
2440,2010-09-06,2010,9,6,21.11111111111111,0.0,0.0
2441,2010-09-07,2010,9,7,26.11111111111111,0.0,0.0
2442,2010-09-08,2010,9,8,25.555555555555557,0.0,0.0
2443,2010-09-09,2010,9,9,18.88888888888889,0.0,0.0
2444,2010-9-10,2010,9,10,20.0,0.0,0.0
2445,2010-09-11,2010,9,11,20.555555555555557,0.0,0.0
2446,2010-09-12,2010,9,12,17.22222222222222,0.0,0.15
2447,2010-09-13,2010,9,13,20.0,0.0,0.13
2448,2010-09-14,2010,9,14,20.0,0.0,0.0
2449,2010-09-15,2010,9,15,18.333333333333332,0.0,0.0
2450,2010-09-16,2010,9,16,18.333333333333332,0.0,0.46
2451,2010-09-17,2010,9,17,18.333333333333332,0.0,0.05
2452,2010-09-18,2010,9,18,17.77777777777778,0.0,0.0
2453,2010-09-19,2010,9,19,21.666666666666668,0.0,0.0
2454,2010-09-20,2010,9,20,19.444444444444443,0.0,0.0
2455,2010-09-21,2010,9,21,17.77777777777778,0.0,0.0
2456,2010-09-22,2010,9,22,24.444444444444443,0.0,0.12
2457,2010-09-23,2010,9,23,23.333333333333332,0.0,0.0
2458,2010-09-24,2010,9,24,24.444444444444443,0.0,0.0
2459,2010-09-25,2010,9,25,25.555555555555557,0.0,0.0
2460,2010-09-26,2010,9,26,20.0,0.0,0.0
2461,2010-09-27,2010,9,27,19.444444444444443,0.0,1.33
2462,2010-09-28,2010,9,28,22.22222222222222,0.0,0.33
2463,2010-09-29,2010,9,29,21.666666666666668,0.0,0.0
2464,2010-09-30,2010,9,30,22.22222222222222,0.0,1.1
2465,2010-10-1,2010,10,1,19.444444444444443,0.0,2.46
2466,2010-10-2,2010,10,2,15.0,0.0,0.0
2467,2010-10-3,2010,10,3,13.88888888888889,0.0,0.03
2468,2010-10-4,2010,10,4,12.222222222222221,0.0,0.34
2469,2010-10-5,2010,10,5,13.88888888888889,0.0,0.0
2470,2010-10-6,2010,10,6,15.0,0.0,0.0
2471,2010-10-7,2010,10,7,16.666666666666668,0.0,0.0
2472,2010-10-8,2010,10,8,17.77777777777778,0.0,0.0
2473,2010-10-9,2010,10,9,17.22222222222222,0.0,0.0
2474,2010-10-10,2010,10,10,14.444444444444445,0.0,0.0
2475,2010-10-11,2010,10,11,18.88888888888889,0.0,1.13
2476,2010-10-12,2010,10,12,16.666666666666668,0.0,0.09
2477,2010-10-13,2010,10,13,13.333333333333334,0.0,0.0
2478,2010-10-14,2010,10,14,13.88888888888889,0.0,0.61
2479,2010-10-15,2010,10,15,11.666666666666666,0.0,0.02
2480,2010-10-16,2010,10,16,12.222222222222221,0.0,0.0
2481,2010-10-17,2010,10,17,15.0,0.0,0.0
2482,2010-10-18,2010,10,18,12.777777777777779,0.0,0.0
2483,2010-10-19,2010,10,19,11.666666666666666,0.0,0.03
2484,2010-10-20,2010,10,20,11.666666666666666,0.0,0.0
2485,2010-10-21,2010,10,21,13.333333333333334,0.0,0.01
2486,2010-10-22,2010,10,22,10.0,0.0,0.0
2487,2010-10-23,2010,10,23,12.222222222222221,0.0,0.0
2488,2010-10-24,2010,10,24,16.11111111111111,0.0,0.0
2489,2010-10-25,2010,10,25,17.77777777777778,0.0,0.0
2490,2010-10-26,2010,10,26,20.0,0.0,0.0
2491,2010-10-27,2010,10,27,21.11111111111111,0.0,0.19
2492,2010-10-28,2010,10,28,18.333333333333332,0.0,0.0
2493,2010-10-29,2010,10,29,11.11111111111111,0.0,0.0
2494,2010-10-30,2010,10,30,10.0,0.0,0.0
2495,2010-10-31,2010,10,31,10.0,0.0,0.0
2496,2010-11-01,2010,11,1,6.111111111111111,0.0,0.0
2497,2010-11-02,2010,11,2,6.111111111111111,0.0,0.0
2498,2010-11-03,2010,11,3,8.88888888888889,0.0,0.0
2499,2010-11-04,2010,11,4,9.444444444444445,0.0,1.09
2500,2010-11-05,2010,11,5,9.444444444444445,0.0,0.05
2501,2010-11-06,2010,11,6,7.777777777777778,0.0,0.0
2502,2010-11-07,2010,11,7,6.666666666666667,0.0,0.0
2503,2010-11-08,2010,11,8,6.111111111111111,0.0,0.04
2504,2010-11-09,2010,11,9,8.88888888888889,0.0,0.0
2505,2010-11-10,2010,11,10,10.555555555555555,0.0,0.0
2506,2010-11-11,2010,11,11,9.444444444444445,0.0,0.0
2507,2010-11-12,2010,11,12,12.222222222222221,0.0,0.0
2508,2010-11-13,2010,11,13,12.777777777777779,0.0,0.0
2509,2010-11-14,2010,11,14,12.222222222222221,0.0,0.0
2510,2010-11-15,2010,11,15,12.222222222222221,0.0,0.0
2511,2010-11-16,2010,11,16,13.333333333333334,0.0,0.45
2512,2010-11-17,2010,11,17,13.333333333333334,0.0,0.21
2513,2010-11-18,2010,11,18,10.0,0.0,0.0
2514,2010-11-19,2010,11,19,6.666666666666667,0.0,0.0
2515,2010-11-20,2010,11,20,8.88888888888889,0.0,0.0
2516,2010-11-21,2010,11,21,6.666666666666667,0.0,0.0
2517,2010-11-22,2010,11,22,12.777777777777779,0.0,0.0
2518,2010-11-23,2010,11,23,13.333333333333334,0.0,0.0
2519,2010-11-24,2010,11,24,7.777777777777778,0.0,0.0
2520,2010-11-25,2010,11,25,6.111111111111111,0.0,0.06
2521,2010-11-26,2010,11,26,7.777777777777778,0.0,0.16
2522,2010-11-27,2010,11,27,3.3333333333333335,0.0,0.0
2523,2010-11-28,2010,11,28,5.0,0.0,0.0
2524,2010-11-29,2010,11,29,5.555555555555555,0.0,0.0
2525,2010-11-30,2010,11,30,10.555555555555555,0.0,0.09
2526,2010-12-01,2010,12,1,10.0,0.0,1.2
2527,2010-12-02,2010,12,2,3.3333333333333335,0.0,0.0
2528,2010-12-03,2010,12,3,2.7777777777777777,0.0,0.0
2529,2010-12-04,2010,12,4,2.2222222222222223,0.0,0.0
2530,2010-12-05,2010,12,5,0.5555555555555556,0.0,0.0
2531,2010-12-06,2010,12,6,0.5555555555555556,0.0,0.0
2532,2010-12-07,2010,12,7,0.5555555555555556,0.0,0.0
2533,2010-12-08,2010,12,8,-0.5555555555555556,0.0,0.0
2534,2010-12-09,2010,12,9,-2.7777777777777777,0.0,0.0
2535,2010-12-10,2010,12,10,-1.1111111111111112,0.0,0.0
2536,2010-12-11,2010,12,11,4.444444444444445,0.0,0.0
2537,2010-12-12,2010,12,12,8.88888888888889,0.0,1.38
2538,2010-12-13,2010,12,13,1.6666666666666667,0.0,0.04
2539,2010-12-14,2010,12,14,-6.111111111111111,0.1,0.01
2540,2010-12-15,2010,12,15,-4.444444444444445,0.0,0.0
2541,2010-12-16,2010,12,16,-2.7777777777777777,0.0,0.0
2542,2010-12-17,2010,12,17,-1.1111111111111112,0.0,0.0
2543,2010-12-18,2010,12,18,0.0,0.0,0.0
2544,2010-12-19,2010,12,19,1.1111111111111112,0.0,0.0
2545,2010-12-20,2010,12,20,-0.5555555555555556,0.0,0.0
2546,2010-12-21,2010,12,21,0.5555555555555556,0.0,0.0
2547,2010-12-22,2010,12,22,0.5555555555555556,0.0,0.0
2548,2010-12-23,2010,12,23,0.5555555555555556,0.0,0.0
2549,2010-12-24,2010,12,24,1.6666666666666667,0.0,0.0
2550,2010-12-25,2010,12,25,-1.6666666666666667,0.0,0.0
2551,2010-12-26,2010,12,26,-3.3333333333333335,12.2,1.09
2552,2010-12-27,2010,12,27,-4.444444444444445,7.8,0.52
2553,2010-12-28,2010,12,28,-0.5555555555555556,0.0,0.0
2554,2010-12-29,2010,12,29,1.1111111111111112,0.0,0.0
2555,2010-12-30,2010,12,30,1.1111111111111112,0.0,0.0
2556,2010-12-31,2010,12,31,5.0,0.0,0.0
2557,2011-01-01,2011,1,1,8.333333333333334,0.0,0.0
2558,2011-01-02,2011,1,2,6.666666666666667,0.0,0.01
2559,2011-01-03,2011,1,3,0.0,0.0,0.0
2560,2011-01-04,2011,1,4,1.6666666666666667,0.0,0.0
2561,2011-01-05,2011,1,5,1.1111111111111112,0.0,0.0
2562,2011-01-06,2011,1,6,-1.1111111111111112,0.0,0.0
2563,2011-01-07,2011,1,7,-1.6666666666666667,1.7,0.19
2564,2011-01-08,2011,1,8,-2.7777777777777777,0.0,0.0
2565,2011-01-09,2011,1,9,-1.6666666666666667,0.0,0.0
2566,2011-1-10,2011,1,10,-1.1111111111111112,0.0,0.0
2567,2011-01-11,2011,1,11,-2.7777777777777777,3.0,0.25
2568,2011-01-12,2011,1,12,-2.2222222222222223,6.1,0.61
2569,2011-01-13,2011,1,13,-4.444444444444445,0.0,0.0
2570,2011-01-14,2011,1,14,-4.444444444444445,0.0,0.0
2571,2011-01-15,2011,1,15,-0.5555555555555556,0.0,0.0
2572,2011-01-16,2011,1,16,0.0,0.0,0.0
2573,2011-01-17,2011,1,17,-5.0,0.0,0.0
2574,2011-01-18,2011,1,18,0.5555555555555556,1.0,1.27
2575,2011-01-19,2011,1,19,3.3333333333333335,0.0,0.07
2576,2011-01-20,2011,1,20,0.5555555555555556,0.0,0.0
2577,2011-01-21,2011,1,21,-3.888888888888889,4.2,0.41
2578,2011-01-22,2011,1,22,-7.222222222222222,0.0,0.0
2579,2011-01-23,2011,1,23,-7.777777777777778,0.0,0.0
2580,2011-01-24,2011,1,24,-9.444444444444445,0.0,0.0
2581,2011-01-25,2011,1,25,-0.5555555555555556,1.0,0.05
2582,2011-01-26,2011,1,26,0.5555555555555556,12.3,1.29
2583,2011-01-27,2011,1,27,0.5555555555555556,6.7,0.77
2584,2011-01-28,2011,1,28,-0.5555555555555556,0.0,0.0
2585,2011-01-29,2011,1,29,0.5555555555555556,0.0,0.01
2586,2011-01-30,2011,1,30,0.5555555555555556,0.0,0.0
2587,2011-01-31,2011,1,31,-2.7777777777777777,0.0,0.0
2588,2011-02-01,2011,2,1,-2.2222222222222223,1.1,0.17
2589,2011-02-02,2011,2,2,0.5555555555555556,0.5,0.7
2590,2011-02-03,2011,2,3,-1.6666666666666667,0.0,0.0
2591,2011-02-04,2011,2,4,-1.6666666666666667,0.0,0.0
2592,2011-02-05,2011,2,5,2.7777777777777777,0.0,0.21
2593,2011-02-06,2011,2,6,5.0,0.0,0.0
2594,2011-02-07,2011,2,7,5.0,0.0,0.13
2595,2011-02-08,2011,2,8,-1.1111111111111112,0.0,0.11
2596,2011-02-09,2011,2,9,-5.555555555555555,0.0,0.0
2597,2011-2-10,2011,2,10,-3.3333333333333335,0.0,0.0
2598,2011-02-11,2011,2,11,-2.2222222222222223,0.0,0.0
2599,2011-02-12,2011,2,12,1.6666666666666667,0.0,0.0
2600,2011-02-13,2011,2,13,2.7777777777777777,0.0,0.0
2601,2011-02-14,2011,2,14,8.88888888888889,0.0,0.0
2602,2011-02-15,2011,2,15,-0.5555555555555556,0.0,0.0
2603,2011-02-16,2011,2,16,2.7777777777777777,0.0,0.0
2604,2011-02-17,2011,2,17,12.777777777777779,0.0,0.0
2605,2011-02-18,2011,2,18,13.88888888888889,0.0,0.0
2606,2011-02-19,2011,2,19,3.888888888888889,0.0,0.0
2607,2011-02-20,2011,2,20,-0.5555555555555556,0.0,0.0
2608,2011-02-21,2011,2,21,-0.5555555555555556,3.2,0.34
2609,2011-02-22,2011,2,22,-3.3333333333333335,0.0,0.0
2610,2011-02-23,2011,2,23,-0.5555555555555556,0.0,0.0
2611,2011-02-24,2011,2,24,2.7777777777777777,0.0,0.05
2612,2011-02-25,2011,2,25,7.777777777777778,0.0,1.32
2613,2011-02-26,2011,2,26,2.7777777777777777,0.0,0.0
2614,2011-02-27,2011,2,27,6.666666666666667,0.0,0.0
2615,2011-02-28,2011,2,28,10.0,0.0,0.44
2616,2011-03-01,2011,3,1,4.444444444444445,0.0,0.0
2617,2011-03-02,2011,3,2,3.888888888888889,0.0,0.0
2618,2011-03-03,2011,3,3,-2.7777777777777777,0.0,0.0
2619,2011-03-04,2011,3,4,1.1111111111111112,0.0,0.0
2620,2011-03-05,2011,3,5,10.555555555555555,0.0,0.01
2621,2011-03-06,2011,3,6,11.11111111111111,0.0,2.02
2622,2011-03-07,2011,3,7,6.666666666666667,0.0,0.08
2623,2011-03-08,2011,3,8,3.888888888888889,0.0,0.0
2624,2011-03-09,2011,3,9,4.444444444444445,0.0,0.0
2625,2011-3-10,2011,3,10,7.777777777777778,0.0,1.07
2626,2011-03-11,2011,3,11,8.88888888888889,0.0,0.91
2627,2011-03-12,2011,3,12,8.333333333333334,0.0,0.0
2628,2011-03-13,2011,3,13,8.333333333333334,0.0,0.0
2629,2011-03-14,2011,3,14,5.0,0.0,0.0
2630,2011-03-15,2011,3,15,5.0,0.0,0.0
2631,2011-03-16,2011,3,16,8.88888888888889,0.0,0.56
2632,2011-03-17,2011,3,17,12.777777777777779,0.0,0.0
2633,2011-03-18,2011,3,18,17.77777777777778,0.0,0.0
2634,2011-03-19,2011,3,19,9.444444444444445,0.0,0.0
2635,2011-03-20,2011,3,20,6.111111111111111,0.0,0.0
2636,2011-03-21,2011,3,21,5.0,0.0,0.44
2637,2011-03-22,2011,3,22,7.222222222222222,0.0,0.0
2638,2011-03-23,2011,3,23,2.2222222222222223,0.0,0.87
2639,2011-03-24,2011,3,24,2.7777777777777777,1.0,0.09
2640,2011-03-25,2011,3,25,1.6666666666666667,0.0,0.0
2641,2011-03-26,2011,3,26,0.5555555555555556,0.0,0.0
2642,2011-03-27,2011,3,27,2.7777777777777777,0.0,0.0
2643,2011-03-28,2011,3,28,2.2222222222222223,0.0,0.0
2644,2011-03-29,2011,3,29,4.444444444444445,0.0,0.0
2645,2011-03-30,2011,3,30,7.222222222222222,0.0,0.01
2646,2011-03-31,2011,3,31,4.444444444444445,0.0,0.13
2647,2011-04-01,2011,4,1,4.444444444444445,0.0,0.18
2648,2011-04-02,2011,4,2,8.333333333333334,0.0,0.0
2649,2011-04-03,2011,4,3,10.0,0.0,0.0
2650,2011-04-04,2011,4,4,11.666666666666666,0.0,0.06
2651,2011-04-05,2011,4,5,12.222222222222221,0.0,0.16
2652,2011-04-06,2011,4,6,8.333333333333334,0.0,0.09
2653,2011-04-07,2011,4,7,8.333333333333334,0.0,0.02
2654,2011-04-08,2011,4,8,7.777777777777778,0.0,0.0
2655,2011-04-09,2011,4,9,9.444444444444445,0.0,0.0
2656,2011-4-10,2011,4,10,10.555555555555555,0.0,0.0
2657,2011-04-11,2011,4,11,18.88888888888889,0.0,0.0
2658,2011-04-12,2011,4,12,15.0,0.0,1.09
2659,2011-04-13,2011,4,13,8.333333333333334,0.0,0.38
2660,2011-04-14,2011,4,14,15.0,0.0,0.0
2661,2011-04-15,2011,4,15,9.444444444444445,0.0,0.0
2662,2011-04-16,2011,4,16,8.88888888888889,0.0,1.45
2663,2011-04-17,2011,4,17,13.333333333333334,0.0,0.33
2664,2011-04-18,2011,4,18,12.777777777777779,0.0,0.0
2665,2011-04-19,2011,4,19,10.0,0.0,0.03
2666,2011-04-20,2011,4,20,12.777777777777779,0.0,0.0
2667,2011-04-21,2011,4,21,11.666666666666666,0.0,0.0
2668,2011-04-22,2011,4,22,7.777777777777778,0.0,0.0
2669,2011-04-23,2011,4,23,11.11111111111111,0.0,0.75
2670,2011-04-24,2011,4,24,19.444444444444443,0.0,0.5
2671,2011-04-25,2011,4,25,18.88888888888889,0.0,0.0
2672,2011-04-26,2011,4,26,20.555555555555557,0.0,0.0
2673,2011-04-27,2011,4,27,20.0,0.0,0.0
2674,2011-04-28,2011,4,28,19.444444444444443,0.0,0.31
2675,2011-04-29,2011,4,29,16.666666666666668,0.0,0.0
2676,2011-04-30,2011,4,30,15.0,0.0,0.0
2677,2011-05-01,2011,5,1,15.555555555555555,0.0,0.0
2678,2011-05-02,2011,5,2,13.88888888888889,0.0,0.0
2679,2011-05-03,2011,5,3,18.333333333333332,0.0,0.0
2680,2011-05-04,2011,5,4,12.777777777777779,0.0,0.5
2681,2011-05-05,2011,5,5,13.333333333333334,0.0,0.0
2682,2011-05-06,2011,5,6,16.11111111111111,0.0,0.0
2683,2011-05-07,2011,5,7,17.77777777777778,0.0,0.0
2684,2011-05-08,2011,5,8,17.22222222222222,0.0,0.0
2685,2011-05-09,2011,5,9,17.22222222222222,0.0,0.0
2686,2011-5-10,2011,5,10,17.77777777777778,0.0,0.0
2687,2011-05-11,2011,5,11,16.666666666666668,0.0,0.0
2688,2011-05-12,2011,5,12,17.22222222222222,0.0,0.0
2689,2011-05-13,2011,5,13,15.555555555555555,0.0,0.0
2690,2011-05-14,2011,5,14,16.11111111111111,0.0,0.0
2691,2011-05-15,2011,5,15,17.77777777777778,0.0,0.89
2692,2011-05-16,2011,5,16,14.444444444444445,0.0,0.17
2693,2011-05-17,2011,5,17,13.333333333333334,0.0,0.67
2694,2011-05-18,2011,5,18,16.11111111111111,0.0,2.18
2695,2011-05-19,2011,5,19,20.0,0.0,0.0
2696,2011-05-20,2011,5,20,16.11111111111111,0.0,0.24
2697,2011-05-21,2011,5,21,19.444444444444443,0.0,0.07
2698,2011-05-22,2011,5,22,13.333333333333334,0.0,0.0
2699,2011-05-23,2011,5,23,16.11111111111111,0.0,0.1
2700,2011-05-24,2011,5,24,23.333333333333332,0.0,0.0
2701,2011-05-25,2011,5,25,23.88888888888889,0.0,0.0
2702,2011-05-26,2011,5,26,21.666666666666668,0.0,0.0
2703,2011-05-27,2011,5,27,23.333333333333332,0.0,0.0
2704,2011-05-28,2011,5,28,24.444444444444443,0.0,0.0
2705,2011-05-29,2011,5,29,23.88888888888889,0.0,0.0
2706,2011-05-30,2011,5,30,25.555555555555557,0.0,0.29
2707,2011-05-31,2011,5,31,26.11111111111111,0.0,0.0
2708,2011-06-01,2011,6,1,26.666666666666668,0.0,0.0
2709,2011-06-02,2011,6,2,21.666666666666668,0.0,0.0
2710,2011-06-03,2011,6,3,19.444444444444443,0.0,0.0
2711,2011-06-04,2011,6,4,19.444444444444443,0.0,0.0
2712,2011-06-05,2011,6,5,17.22222222222222,0.0,0.0
2713,2011-06-06,2011,6,6,21.666666666666668,0.0,0.0
2714,2011-06-07,2011,6,7,25.0,0.0,0.0
2715,2011-06-08,2011,6,8,28.88888888888889,0.0,0.0
2716,2011-06-09,2011,6,9,27.77777777777778,0.0,0.07
2717,2011-6-10,2011,6,10,26.11111111111111,0.0,0.0
2718,2011-06-11,2011,6,11,18.88888888888889,0.0,0.55
2719,2011-06-12,2011,6,12,18.88888888888889,0.0,0.05
2720,2011-06-13,2011,6,13,19.444444444444443,0.0,0.05
2721,2011-06-14,2011,6,14,18.333333333333332,0.0,0.05
2722,2011-06-15,2011,6,15,21.11111111111111,0.0,0.0
2723,2011-06-16,2011,6,16,22.77777777777778,0.0,0.0
2724,2011-06-17,2011,6,17,21.11111111111111,0.0,1.82
2725,2011-06-18,2011,6,18,23.333333333333332,0.0,0.0
2726,2011-06-19,2011,6,19,24.444444444444443,0.0,0.0
2727,2011-06-20,2011,6,20,23.333333333333332,0.0,0.0
2728,2011-06-21,2011,6,21,24.444444444444443,0.0,0.0
2729,2011-06-22,2011,6,22,24.444444444444443,0.0,0.27
2730,2011-06-23,2011,6,23,20.555555555555557,0.0,0.26
2731,2011-06-24,2011,6,24,20.0,0.0,0.03
2732,2011-06-25,2011,6,25,22.22222222222222,0.0,0.0
2733,2011-06-26,2011,6,26,22.77777777777778,0.0,0.0
2734,2011-06-27,2011,6,27,23.333333333333332,0.0,0.0
2735,2011-06-28,2011,6,28,25.555555555555557,0.0,0.0
2736,2011-06-29,2011,6,29,24.444444444444443,0.0,0.1
2737,2011-06-30,2011,6,30,23.333333333333332,0.0,0.0
2738,2011-07-01,2011,7,1,22.77777777777778,0.0,0.0
2739,2011-07-02,2011,7,2,25.0,0.0,0.0
2740,2011-07-03,2011,7,3,22.22222222222222,0.0,0.84
2741,2011-07-04,2011,7,4,25.555555555555557,0.0,0.0
2742,2011-07-05,2011,7,5,26.11111111111111,0.0,0.0
2743,2011-07-06,2011,7,6,27.22222222222222,0.0,0.0
2744,2011-07-07,2011,7,7,28.333333333333332,0.0,0.0
2745,2011-07-08,2011,7,8,25.0,0.0,0.4
2746,2011-07-09,2011,7,9,25.555555555555557,0.0,0.0
2747,2011-7-10,2011,7,10,25.0,0.0,0.0
2748,2011-07-11,2011,7,11,28.333333333333332,0.0,0.0
2749,2011-07-12,2011,7,12,30.0,0.0,0.0
2750,2011-07-13,2011,7,13,25.555555555555557,0.0,0.11
2751,2011-07-14,2011,7,14,23.333333333333332,0.0,0.0
2752,2011-07-15,2011,7,15,25.0,0.0,0.0
2753,2011-07-16,2011,7,16,26.666666666666668,0.0,0.0
2754,2011-07-17,2011,7,17,27.77777777777778,0.0,0.0
2755,2011-07-18,2011,7,18,29.444444444444443,0.0,0.11
2756,2011-07-19,2011,7,19,29.444444444444443,0.0,0.0
2757,2011-07-20,2011,7,20,27.77777777777778,0.0,0.0
2758,2011-07-21,2011,7,21,30.0,0.0,0.0
2759,2011-07-22,2011,7,22,34.44444444444444,0.0,0.0
2760,2011-07-23,2011,7,23,33.333333333333336,0.0,0.0
2761,2011-07-24,2011,7,24,29.444444444444443,0.0,0.03
2762,2011-07-25,2011,7,25,23.333333333333332,0.0,0.32
2763,2011-07-26,2011,7,26,26.666666666666668,0.0,0.14
2764,2011-07-27,2011,7,27,24.444444444444443,0.0,0.0
2765,2011-07-28,2011,7,28,26.11111111111111,0.0,0.0
2766,2011-07-29,2011,7,29,25.555555555555557,0.0,1.08
2767,2011-07-30,2011,7,30,28.333333333333332,0.0,0.0
2768,2011-07-31,2011,7,31,27.22222222222222,0.0,0.0
2769,2011-08-01,2011,8,1,28.333333333333332,0.0,0.02
2770,2011-08-02,2011,8,2,27.77777777777778,0.0,0.0
2771,2011-08-03,2011,8,3,25.555555555555557,0.0,0.76
2772,2011-08-04,2011,8,4,24.444444444444443,0.0,0.0
2773,2011-08-05,2011,8,5,25.555555555555557,0.0,0.0
2774,2011-08-06,2011,8,6,26.11111111111111,0.0,0.19
2775,2011-08-07,2011,8,7,27.22222222222222,0.0,0.16
2776,2011-08-08,2011,8,8,27.77777777777778,0.0,0.0
2777,2011-08-09,2011,8,9,25.0,0.0,2.09
2778,2011-8-10,2011,8,10,25.555555555555557,0.0,0.0
2779,2011-08-11,2011,8,11,24.444444444444443,0.0,0.0
2780,2011-08-12,2011,8,12,23.333333333333332,0.0,0.0
2781,2011-08-13,2011,8,13,25.0,0.0,0.0
2782,2011-08-14,2011,8,14,21.11111111111111,0.0,5.81
2783,2011-08-15,2011,8,15,22.77777777777778,0.0,0.56
2784,2011-08-16,2011,8,16,22.22222222222222,0.0,0.02
2785,2011-08-17,2011,8,17,24.444444444444443,0.0,0.0
2786,2011-08-18,2011,8,18,23.88888888888889,0.0,0.07
2787,2011-08-19,2011,8,19,23.88888888888889,0.0,1.24
2788,2011-08-20,2011,8,20,23.88888888888889,0.0,0.0
2789,2011-08-21,2011,8,21,25.0,0.0,0.67
2790,2011-08-22,2011,8,22,21.666666666666668,0.0,0.0
2791,2011-08-23,2011,8,23,21.11111111111111,0.0,0.0
2792,2011-08-24,2011,8,24,23.333333333333332,0.0,0.0
2793,2011-08-25,2011,8,25,23.88888888888889,0.0,0.49
2794,2011-08-26,2011,8,26,25.0,0.0,0.0
2795,2011-08-27,2011,8,27,23.88888888888889,0.0,2.88
2796,2011-08-28,2011,8,28,21.11111111111111,0.0,3.99
2797,2011-08-29,2011,8,29,20.0,0.0,0.0
2798,2011-08-30,2011,8,30,22.22222222222222,0.0,0.0
2799,2011-08-31,2011,8,31,23.333333333333332,0.0,0.0
2800,2011-09-01,2011,9,1,23.88888888888889,0.0,0.0
2801,2011-09-02,2011,9,2,22.22222222222222,0.0,0.0
2802,2011-09-03,2011,9,3,23.88888888888889,0.0,0.0
2803,2011-09-04,2011,9,4,26.11111111111111,0.0,0.0
2804,2011-09-05,2011,9,5,25.0,0.0,0.0
2805,2011-09-06,2011,9,6,20.0,0.0,3.22
2806,2011-09-07,2011,9,7,18.333333333333332,0.0,1.21
2807,2011-09-08,2011,9,8,21.666666666666668,0.0,0.9
2808,2011-09-09,2011,9,9,24.444444444444443,0.0,0.0
2809,2011-9-10,2011,9,10,23.333333333333332,0.0,0.0
2810,2011-09-11,2011,9,11,20.0,0.0,0.01
2811,2011-09-12,2011,9,12,22.77777777777778,0.0,0.0
2812,2011-09-13,2011,9,13,23.88888888888889,0.0,0.0
2813,2011-09-14,2011,9,14,25.555555555555557,0.0,0.0
2814,2011-09-15,2011,9,15,18.333333333333332,0.0,0.07
2815,2011-09-16,2011,9,16,14.444444444444445,0.0,0.0
2816,2011-09-17,2011,9,17,15.0,0.0,0.0
2817,2011-09-18,2011,9,18,16.11111111111111,0.0,0.0
2818,2011-09-19,2011,9,19,15.555555555555555,0.0,0.0
2819,2011-09-20,2011,9,20,18.333333333333332,0.0,0.06
2820,2011-09-21,2011,9,21,20.0,0.0,0.06
2821,2011-09-22,2011,9,22,23.333333333333332,0.0,0.02
2822,2011-09-23,2011,9,23,21.666666666666668,0.0,2.61
2823,2011-09-24,2011,9,24,22.77777777777778,0.0,0.0
2824,2011-09-25,2011,9,25,23.88888888888889,0.0,0.0
2825,2011-09-26,2011,9,26,23.333333333333332,0.0,0.0
2826,2011-09-27,2011,9,27,22.77777777777778,0.0,0.0
2827,2011-09-28,2011,9,28,21.666666666666668,0.0,0.11
2828,2011-09-29,2011,9,29,19.444444444444443,0.0,0.4
2829,2011-09-30,2011,9,30,19.444444444444443,0.0,0.72
2830,2011-10-1,2011,10,1,15.0,0.0,0.39
2831,2011-10-2,2011,10,2,13.88888888888889,0.0,0.06
2832,2011-10-3,2011,10,3,11.666666666666666,0.0,0.05
2833,2011-10-4,2011,10,4,13.333333333333334,0.0,0.0
2834,2011-10-5,2011,10,5,16.666666666666668,0.0,0.0
2835,2011-10-6,2011,10,6,13.88888888888889,0.0,0.0
2836,2011-10-7,2011,10,7,13.88888888888889,0.0,0.0
2837,2011-10-8,2011,10,8,18.88888888888889,0.0,0.0
2838,2011-10-9,2011,10,9,22.22222222222222,0.0,0.0
